;Malade;Etablissement;Distance
836945;Tourouvre au Perche;VERNEUIL SUR AVRE;28.22107919531709
837746;Bois-le-Roi;VERNEUIL SUR AVRE;32.47179205735694
837921;Houdan;VERNEUIL SUR AVRE;48.63527044456188
838210;Les Essarts;VERNEUIL SUR AVRE;16.369668977104613
838946;Espalion;CHAUDES AIGUES;41.683573959689085
838949;Bozouls;CHAUDES AIGUES;48.20710065615446
839108;Arpajon-sur-Cère;CHAUDES AIGUES;43.48909869795408
839111;Aurillac;CHAUDES AIGUES;44.98453744893006
840391;Langeac;CHAUDES AIGUES;47.29030740145329
840620;Saint-Chély-d'Apcher;CHAUDES AIGUES;22.17623003048753
840623;Marvejols;CHAUDES AIGUES;40.29818836733042
842853;Arpajon;CHAUDES AIGUES;43.48909869795408
843352;Viviez-les-Albres;CHATEAU GONTIER SUR MAYENN;0.0
845690;Flers-lez-Lille;CHATEAU GONTIER SUR MAYENN;0.0
848507;Villefranche-de-Lauragais;ST SULPICE LA POINTE;41.57562994973159
848509;Montastruc-la-Conseillère;ST SULPICE LA POINTE;9.92129773195327
848510;Pibrac;ST SULPICE LA POINTE;36.67339043525462
848511;Baziège;ST SULPICE LA POINTE;35.914391449264755
848512;Fronton;ST SULPICE LA POINTE;24.892238707853792
848513;Beauzelle;ST SULPICE LA POINTE;27.75896819407252
848514;Eaunes;ST SULPICE LA POINTE;47.02116718590013
848516;Verfeil;ST SULPICE LA POINTE;13.14722099768309
848517;Frouzins;ST SULPICE LA POINTE;40.949686388449
848518;Villeneuve-Tolosane;ST SULPICE LA POINTE;39.323176747116094
848519;Montberon;ST SULPICE LA POINTE;17.80469004075949
848520;Labastidette;ST SULPICE LA POINTE;49.47299761138005
848521;Fonsorbes;ST SULPICE LA POINTE;45.19839034607286
848522;Seysses;ST SULPICE LA POINTE;42.99968670365549
848524;Miremont;ST SULPICE LA POINTE;49.98351328787334
848525;Roques;ST SULPICE LA POINTE;38.478937443552645
848526;Toulouse;ST SULPICE LA POINTE;27.089438653083803
848527;Fenouillet;ST SULPICE LA POINTE;25.93762975251661
848528;Muret;ST SULPICE LA POINTE;45.371250833729256
848530;Auzeville-Tolosane;ST SULPICE LA POINTE;31.74534926497585
848531;Blagnac;ST SULPICE LA POINTE;28.723519718646287
848532;Colomiers;ST SULPICE LA POINTE;33.95471822985216
848533;Tournefeuille;ST SULPICE LA POINTE;34.610970460744134
848534;Auterive;ST SULPICE LA POINTE;49.78933870852107
848537;Fontenilles;ST SULPICE LA POINTE;46.81639574379153
848538;Launaguet;ST SULPICE LA POINTE;21.59939039691108
848539;Nailloux;ST SULPICE LA POINTE;46.74547371183233
848540;Plaisance-du-Touch;ST SULPICE LA POINTE;38.91735349642786
848541;Castelmaurou;ST SULPICE LA POINTE;16.342261784025325
848542;Cugnaux;ST SULPICE LA POINTE;38.00873953445174
848543;Aussonne;ST SULPICE LA POINTE;31.286220341104688
848544;Ayguesvives;ST SULPICE LA POINTE;38.00933282700612
848545;Balma;ST SULPICE LA POINTE;23.19062074692833
848548;Caraman;ST SULPICE LA POINTE;27.82746906133756
848550;Léguevin;ST SULPICE LA POINTE;41.21157318560589
848553;Castanet-Tolosan;ST SULPICE LA POINTE;32.30710668756149
848554;Montgiscard;ST SULPICE LA POINTE;36.24984759784263
848556;Roquettes;ST SULPICE LA POINTE;39.97414912514349
848557;Pins-Justaret;ST SULPICE LA POINTE;40.56290206756364
848558;Bruguières;ST SULPICE LA POINTE;22.702528947073237
848559;Cornebarrieu;ST SULPICE LA POINTE;32.42074267708554
848560;Buzet-sur-Tarn;ST SULPICE LA POINTE;4.425577669434589
848561;Aucamville;ST SULPICE LA POINTE;23.746638686054627
848562;Quint-Fonsegrives;ST SULPICE LA POINTE;24.397693955778298
848563;Castelnau-d'Estrétefonds;ST SULPICE LA POINTE;26.302330675291728
848565;Bessières;ST SULPICE LA POINTE;6.977005020120425
848566;Portet-sur-Garonne;ST SULPICE LA POINTE;35.63152627715139
848567;Villemur-sur-Tarn;ST SULPICE LA POINTE;17.813999917186308
848568;L'Union;ST SULPICE LA POINTE;21.2613813379468
848569;La Salvetat-Saint-Gilles;ST SULPICE LA POINTE;40.16383964467036
848570;Saint-Jean;ST SULPICE LA POINTE;19.011979944753747
848571;Saint-Geniès-Bellevue;ST SULPICE LA POINTE;19.07636035299517
848572;Montrabé;ST SULPICE LA POINTE;19.52459086554073
848573;Pinsaguel;ST SULPICE LA POINTE;37.88746340131636
848574;Mondonville;ST SULPICE LA POINTE;34.0041567914453
848575;Escalquens;ST SULPICE LA POINTE;30.11854688517339
848577;Lagardelle-sur-Lèze;ST SULPICE LA POINTE;46.63404666270581
848578;Saint-Orens-de-Gameville;ST SULPICE LA POINTE;27.546693162715904
848579;Saint-Jory;ST SULPICE LA POINTE;25.55572823412917
848580;Vernet;ST SULPICE LA POINTE;44.08325853014548
848581;Seilh;ST SULPICE LA POINTE;28.166534675604584
848582;Saint-Alban;ST SULPICE LA POINTE;23.724062276391063
848583;Lapeyrouse-Fossat;ST SULPICE LA POINTE;16.324973419262584
848585;Gratentour;ST SULPICE LA POINTE;21.242326168280677
848586;Pechbonnieu;ST SULPICE LA POINTE;19.318874970444572
848587;Labarthe-sur-Lèze;ST SULPICE LA POINTE;42.50731343145031
848588;Drémil-Lafage;ST SULPICE LA POINTE;20.683555053725133
848589;Ramonville-Saint-Agne;ST SULPICE LA POINTE;30.510881514330062
848590;Venerque;ST SULPICE LA POINTE;42.644962074325335
848591;Bouloc;ST SULPICE LA POINTE;22.60309490366423
848593;Labège;ST SULPICE LA POINTE;29.962141935428257
848594;Lespinasse;ST SULPICE LA POINTE;25.27119989252272
848595;Castelginest;ST SULPICE LA POINTE;22.61922354804836
848596;Fonbeauzard;ST SULPICE LA POINTE;23.136901090097076
848597;Brax;ST SULPICE LA POINTE;39.88208808123696
848598;Gagnac-sur-Garonne;ST SULPICE LA POINTE;26.44141344995957
849353;Vieillevigne;ST SULPICE LA POINTE;41.39311871129603
851235;Puygouzon;ST SULPICE LA POINTE;40.79313431744816
851236;Saint-Juéry;ST SULPICE LA POINTE;46.252565330113846
851237;Lescure-d'Albigeois;ST SULPICE LA POINTE;43.56726340486675
851238;Rabastens;ST SULPICE LA POINTE;6.077162209597223
851239;Soual;ST SULPICE LA POINTE;42.21399810727284
851240;Coufouleux;ST SULPICE LA POINTE;6.025511158277988
851242;Réalmont;ST SULPICE LA POINTE;40.34784843093953
851243;Albi;ST SULPICE LA POINTE;40.76919610140177
851245;Gaillac;ST SULPICE LA POINTE;22.06282639567036
851246;Blaye-les-Mines;ST SULPICE LA POINTE;45.69915376941758
851247;Cagnac-les-Mines;ST SULPICE LA POINTE;43.32011208163878
851249;Arthès;ST SULPICE LA POINTE;46.36134413222583
851250;Sorèze;ST SULPICE LA POINTE;46.98230012295195
851252;Carmaux;ST SULPICE LA POINTE;48.67546597725924
851253;Puylaurens;ST SULPICE LA POINTE;34.52161636013551
851255;Lisle-sur-Tarn;ST SULPICE LA POINTE;13.238412112629264
851257;Saint-Sulpice-la-Pointe;ST SULPICE LA POINTE;0.0
851259;Graulhet;ST SULPICE LA POINTE;25.01733246985337
851260;Saïx;ST SULPICE LA POINTE;45.29731419763547
851261;Marssac-sur-Tarn;ST SULPICE LA POINTE;31.812721812039296
851262;La Ville-Dieu-du-Temple;ST SULPICE LA POINTE;47.5006944352239
851263;Labastide-Saint-Pierre;ST SULPICE LA POINTE;30.263506900979564
851264;Verdun-sur-Garonne;ST SULPICE LA POINTE;37.19598045425761
851265;Saint-Étienne-de-Tulmont;ST SULPICE LA POINTE;35.451968043094254
851266;Montauban;ST SULPICE LA POINTE;37.95172714007334
851271;Nègrepelisse;ST SULPICE LA POINTE;36.09074642291569
851272;Montbeton;ST SULPICE LA POINTE;41.61658757661264
851274;Caussade;ST SULPICE LA POINTE;44.67685352677634
851275;Montech;ST SULPICE LA POINTE;41.88626496908059
851276;Albias;ST SULPICE LA POINTE;40.00714898174661
851277;Bressols;ST SULPICE LA POINTE;35.256798238388235
851371;Gargas;ST SULPICE LA POINTE;17.66095424223059
852202;Grans;BEAUCAIRE;40.81157965770382
852206;Rognonas;BEAUCAIRE;16.683370805019063
852211;Plan-d'Orgon;BEAUCAIRE;28.8093031038248
852212;Saint-Martin-de-Crau;BEAUCAIRE;23.417477061164607
852213;Mouriès;BEAUCAIRE;22.888426966051725
852217;Arles;BEAUCAIRE;14.573043585368
852220;Istres;BEAUCAIRE;43.154219753686725
852222;Saint-Rémy-de-Provence;BEAUCAIRE;15.607162250980474
852224;Salon-de-Provence;BEAUCAIRE;41.32846554717665
852226;Miramas;BEAUCAIRE;38.51796759429888
852233;Port-Saint-Louis-du-Rhône;BEAUCAIRE;48.46485149006454
852234;Orgon;BEAUCAIRE;32.18102673480326
852235;Graveson;BEAUCAIRE;11.746935535563528
852240;Barbentane;BEAUCAIRE;13.263706995578843
852242;Alleins;BEAUCAIRE;43.56965525592608
852243;Cabannes;BEAUCAIRE;25.56329144485507
852248;Eyguières;BEAUCAIRE;33.8022432128142
852250;Lançon-Provence;BEAUCAIRE;45.974868678332975
852251;Fos-sur-Mer;BEAUCAIRE;48.010192968668456
852253;Eyragues;BEAUCAIRE;16.593127274416332
852254;Saint-Andiol;BEAUCAIRE;24.70946048936693
852255;Pélissanne;BEAUCAIRE;45.53797641806088
852256;Châteaurenard;BEAUCAIRE;19.18356129314944
852260;Noves;BEAUCAIRE;22.31367943506053
852264;Maillane;BEAUCAIRE;11.79774840289596
852265;Fontvieille;BEAUCAIRE;10.65050998444166
852269;Sénas;BEAUCAIRE;35.98294372988057
852272;Mollégès;BEAUCAIRE;24.833976810974534
852276;Mallemort;BEAUCAIRE;44.27915715292778
852278;Saint-Chamas;BEAUCAIRE;42.852656367266526
852279;Saint-Mitre-les-Remparts;BEAUCAIRE;49.74008263701271
852855;Bouillargues;BEAUCAIRE;17.229028297407257
852856;Saint-Laurent-des-Arbres;BEAUCAIRE;27.80163168057504
852859;Sommières;BEAUCAIRE;44.23297380500335
852861;Aubais;BEAUCAIRE;39.81482853493944
852864;Caveirac;BEAUCAIRE;30.268769458980145
852865;Saint-Laurent-d'Aigouze;BEAUCAIRE;40.56750323852234
852867;Milhaud;BEAUCAIRE;26.63302275960465
852869;Vauvert;BEAUCAIRE;31.94531088915556
852872;Villeneuve-lès-Avignon;BEAUCAIRE;21.38066944300124
852873;Vergèze;BEAUCAIRE;34.4178811244415
852874;Caissargues;BEAUCAIRE;20.988075367381143
852876;Aramon;BEAUCAIRE;9.747853224143991
852878;Poulx;BEAUCAIRE;20.644191242283995
852879;Rochefort-du-Gard;BEAUCAIRE;18.830748650247934
852881;Bagnols-sur-Cèze;BEAUCAIRE;39.15376068535461
852882;Beauvoisin;BEAUCAIRE;27.252487468809115
852883;Roquemaure;BEAUCAIRE;29.3235460739196
852886;Redessan;BEAUCAIRE;11.77366198718178
852887;Jonquières-Saint-Vincent;BEAUCAIRE;7.112145872336591
852889;Saint-Quentin-la-Poterie;BEAUCAIRE;30.6382025864949
852890;Calvisson;BEAUCAIRE;36.14613165859616
852891;Nîmes;BEAUCAIRE;22.627604537518053
852893;Gallargues-le-Montueux;BEAUCAIRE;38.5468934452431
852894;Garons;BEAUCAIRE;17.595539440614555
852896;Aigues-Mortes;BEAUCAIRE;45.01032086780871
852898;Beaucaire;BEAUCAIRE;0.0
852899;Uzès;BEAUCAIRE;28.668858627888834
852903;Laudun-l'Ardoise;BEAUCAIRE;33.07307543878682
852905;Pont-Saint-Esprit;BEAUCAIRE;49.519443965127735
852906;Aimargues;BEAUCAIRE;37.1965280530247
852907;Uchaud;BEAUCAIRE;30.298545505605723
852908;Manduel;BEAUCAIRE;13.369180366179334
852910;Marguerittes;BEAUCAIRE;16.02260907260478
852911;Meynes;BEAUCAIRE;10.343687711803144
852912;Fourques;BEAUCAIRE;13.081594485807502
852913;Saint-Geniès-de-Malgoirès;BEAUCAIRE;37.147028619918245
852914;Bernis;BEAUCAIRE;28.751028389022515
852915;Rodilhan;BEAUCAIRE;16.505854555080415
852917;Clarensac;BEAUCAIRE;33.886934745318776
852918;Montfrin;BEAUCAIRE;8.485336919074621
852919;Pujaut;BEAUCAIRE;24.150676769228976
853156;Lunel-Viel;BEAUCAIRE;46.43677213119419
853168;Lunel;BEAUCAIRE;43.178415242618605
853199;Montagnac;BEAUCAIRE;41.88412478622931
853212;Lansargues;BEAUCAIRE;48.78051671078015
853225;Marsillargues;BEAUCAIRE;40.19906986088915
855778;Aubignan;BEAUCAIRE;44.6548809072501
855779;Entraigues-sur-la-Sorgue;BEAUCAIRE;31.569137856289725
855780;Velleron;BEAUCAIRE;35.307161040301224
855782;Le Thor;BEAUCAIRE;31.46697738076661
855783;Loriol-du-Comtat;BEAUCAIRE;41.496164641685965
855788;Sérignan-du-Comtat;BEAUCAIRE;45.41180772704325
855789;Avignon;BEAUCAIRE;20.57109056298269
855791;Carpentras;BEAUCAIRE;42.76470179038407
855793;Cavaillon;BEAUCAIRE;32.1591811505439
855796;Althen-des-Paluds;BEAUCAIRE;33.582465591741304
855798;Bédarrides;BEAUCAIRE;33.12115223887179
855799;Châteauneuf-de-Gadagne;BEAUCAIRE;27.804527950155183
855800;Courthézon;BEAUCAIRE;36.59303078769428
855802;Caumont-sur-Durance;BEAUCAIRE;26.343829266869605
855803;Camaret-sur-Aigues;BEAUCAIRE;43.84960192550097
855804;Mondragon;BEAUCAIRE;48.18293995901996
855805;Mazan;BEAUCAIRE;47.88666804625028
855807;Caderousse;BEAUCAIRE;34.02816553200406
855808;Cheval-Blanc;BEAUCAIRE;34.06036085785621
855809;Robion;BEAUCAIRE;38.14597011418471
855810;Sarrians;BEAUCAIRE;40.50618773903472
855811;Morières-lès-Avignon;BEAUCAIRE;25.84653736162421
855812;Monteux;BEAUCAIRE;38.13151806300208
855813;Saint-Saturnin-lès-Avignon;BEAUCAIRE;28.50704729592784
855814;Pernes-les-Fontaines;BEAUCAIRE;39.72624597587902
855816;L'Isle-sur-la-Sorgue;BEAUCAIRE;35.24250738108701
855818;Vedène;BEAUCAIRE;28.4016113807705
855819;Piolenc;BEAUCAIRE;42.321231899676576
855820;Sorgues;BEAUCAIRE;28.88475532849165
857127;Gasny;ARGENTEUIL;49.63657117535448
857791;Monts;ARGENTEUIL;34.452749143092376
857816;Beaurepaire;ARGENTEUIL;44.81628065840965
858933;Le Plessis-Belleville;ARGENTEUIL;40.665506336003766
858934;Coye-la-Forêt;ARGENTEUIL;26.88646143160241
858936;Chambly;ARGENTEUIL;24.28317318755678
858938;Saint-Maximin;ARGENTEUIL;33.68853261477233
858942;Nogent-sur-Oise;ARGENTEUIL;39.67141866633474
858943;Chaumont-en-Vexin;ARGENTEUIL;43.979818570754034
858948;Mouy;ARGENTEUIL;41.67010497466922
858949;Gouvieux;ARGENTEUIL;29.56211137912923
858950;Lamorlaye;ARGENTEUIL;26.83291899353968
858951;Nanteuil-le-Haudouin;ARGENTEUIL;46.17627312704549
858954;Chantilly;ARGENTEUIL;31.46746380726564
858958;Creil;ARGENTEUIL;38.46009185932127
858960;Clermont;ARGENTEUIL;49.33390204777741
858963;Rantigny;ARGENTEUIL;44.84735968760371
858964;Pontpoint;ARGENTEUIL;49.2416696094105
858965;Neuilly-en-Thelle;ARGENTEUIL;30.84862929915236
858967;Méru;ARGENTEUIL;33.08967187721831
858969;Montataire;ARGENTEUIL;36.85300523983823
858970;Liancourt;ARGENTEUIL;45.46816059057421
858971;Orry-la-Ville;ARGENTEUIL;28.110232243307266
858972;Noailles;ARGENTEUIL;42.28760734658312
858973;Hermes;ARGENTEUIL;45.50750442638366
858974;Breuil-le-Vert;ARGENTEUIL;48.09100865815644
858976;La Chapelle-en-Serval;ARGENTEUIL;28.10878207080824
858978;Cires-lès-Mello;ARGENTEUIL;36.8226299381944
858979;Cauffry;ARGENTEUIL;43.56230301259956
858980;Saint-Leu-d'Esserent;ARGENTEUIL;32.521111488125925
858982;Précy-sur-Oise;ARGENTEUIL;30.156633099288367
858983;Pont-Sainte-Maxence;ARGENTEUIL;47.07743626421343
858984;Laigneville;ARGENTEUIL;41.23334326265663
858987;Bury;ARGENTEUIL;41.22035018633069
858988;Breuil-le-Sec;ARGENTEUIL;49.822998422893214
858989;Agnetz;ARGENTEUIL;49.38116405134095
858990;Andeville;ARGENTEUIL;35.15145517762856
858992;Villers-Saint-Paul;ARGENTEUIL;41.80871991566438
858993;Verneuil-en-Halatte;ARGENTEUIL;41.23514620776388
859807;Lognes;ARGENTEUIL;30.635695220330277
859809;Chauconin-Neufmontiers;ARGENTEUIL;43.15587942168119
859812;Émerainville;ARGENTEUIL;31.21248953895018
859821;Serris;ARGENTEUIL;40.56713842476652
859822;Ozoir-la-Ferrière;ARGENTEUIL;37.25755884650362
859823;Combs-la-Ville;ARGENTEUIL;39.11014559127228
859824;Annet-sur-Marne;ARGENTEUIL;34.4683137597454
859825;Évry-Grégy-sur-Yerre;ARGENTEUIL;43.13759118035655
859827;Savigny-le-Temple;ARGENTEUIL;46.07888913764339
859829;Coupvray;ARGENTEUIL;40.72277772239429
859830;Grisy-Suisnes;ARGENTEUIL;42.27217639836384
859831;Gretz-Armainvilliers;ARGENTEUIL;42.46434499006136
859833;Crécy-la-Chapelle;ARGENTEUIL;49.30016901589729
859834;Moissy-Cramayel;ARGENTEUIL;43.729218046945576
859838;Lésigny;ARGENTEUIL;35.1112407117801
859839;Thorigny-sur-Marne;ARGENTEUIL;34.59504801575742
859842;Saint-Pathus;ARGENTEUIL;42.23452948704683
859843;Moussy-le-Neuf;ARGENTEUIL;28.862505510029067
859844;Noisiel;ARGENTEUIL;29.459604520372547
859846;Esbly;ARGENTEUIL;41.60038893593949
859848;Pomponne;ARGENTEUIL;33.21385981338641
859850;Mitry-Mory;ARGENTEUIL;27.321793984117825
859851;Roissy-en-Brie;ARGENTEUIL;34.49816601955209
859853;Chessy;ARGENTEUIL;38.57731958854278
859855;Lagny-sur-Marne;ARGENTEUIL;34.33743931936631
859859;Meaux;ARGENTEUIL;45.95608142505319
859862;Champs-sur-Marne;ARGENTEUIL;27.99506524574082
859866;Saint-Soupplets;ARGENTEUIL;41.93982003525915
859870;Brie-Comte-Robert;ARGENTEUIL;39.337203560983376
859871;Bailly-Romainvilliers;ARGENTEUIL;43.37658540038578
859872;Dammartin-en-Goële;ARGENTEUIL;33.91112636485673
859873;Brou-sur-Chantereine;ARGENTEUIL;28.66750296280475
859876;Tournan-en-Brie;ARGENTEUIL;44.27968388690133
859877;Bussy-Saint-Georges;ARGENTEUIL;34.847825146170074
859879;Nandy;ARGENTEUIL;46.87290381136472
859880;Claye-Souilly;ARGENTEUIL;32.146847205650495
859882;Collégien;ARGENTEUIL;33.461117865148765
859885;Crégy-lès-Meaux;ARGENTEUIL;45.83622985531851
859888;Ferrières-en-Brie;ARGENTEUIL;36.21112914505639
859892;Montévrain;ARGENTEUIL;37.461582457487765
859893;Villeparisis;ARGENTEUIL;26.99804001207616
859894;Chanteloup-en-Brie;ARGENTEUIL;37.35486279463414
859896;Magny-le-Hongre;ARGENTEUIL;42.3823300936546
859898;Courtry;ARGENTEUIL;26.126753065018537
859899;Dampmart;ARGENTEUIL;36.28751931492037
859900;Chevry-Cossigny;ARGENTEUIL;39.159277931582736
859901;Vaires-sur-Marne;ARGENTEUIL;29.80071163840176
859902;Pontault-Combault;ARGENTEUIL;30.903981405900375
859903;Saint-Germain-sur-Morin;ARGENTEUIL;44.669805702453935
859905;Villenoy;ARGENTEUIL;44.66311351509408
859908;Quincy-Voisins;ARGENTEUIL;46.38934900998529
859909;Saint-Thibault-des-Vignes;ARGENTEUIL;33.31901922973773
859911;Othis;ARGENTEUIL;34.03178263137453
859912;Nanteuil-lès-Meaux;ARGENTEUIL;47.56918807775468
859914;Montry;ARGENTEUIL;42.91333982767552
859916;Mareuil-lès-Meaux;ARGENTEUIL;45.00421994710844
859920;Le Chesnay-Rocquencourt;ARGENTEUIL;16.051309961230917
859921;Saint-Germain-en-Laye;ARGENTEUIL;11.504795605020847
859922;L'Étang-la-Ville;ARGENTEUIL;15.432858848977007
859924;Le Mesnil-le-Roi;ARGENTEUIL;8.763407672026913
859925;Mareil-Marly;ARGENTEUIL;14.514072872424029
859926;Mantes-la-Ville;ARGENTEUIL;39.33641970449058
859927;Juziers;ARGENTEUIL;29.804986833496105
859928;Louveciennes;ARGENTEUIL;13.763005532524849
859929;Issou;ARGENTEUIL;33.564062809162266
859930;Magnanville;ARGENTEUIL;41.19875175405394
859931;Saint-Rémy-lès-Chevreuse;ARGENTEUIL;29.91031491670113
859932;Neauphle-le-Château;ARGENTEUIL;29.41976234571155
859933;Montesson;ARGENTEUIL;8.500719114518729
859935;Noisy-le-Roi;ARGENTEUIL;17.71489132312745
859937;Andrésy;ARGENTEUIL;14.1808230816117
859938;Le Perray-en-Yvelines;ARGENTEUIL;40.499825851459285
859939;Rosny-sur-Seine;ARGENTEUIL;45.65680167141365
859940;Morainvilliers;ARGENTEUIL;22.50159136419145
859941;Le Port-Marly;ARGENTEUIL;12.593504438901878
859942;Mézières-sur-Seine;ARGENTEUIL;33.03551129355775
859943;Poissy;ARGENTEUIL;15.170822303858792
859944;Versailles;ARGENTEUIL;18.34761791191218
859945;Magny-les-Hameaux;ARGENTEUIL;27.641691155161656
859947;Beynes;ARGENTEUIL;29.235097853136217
859948;Viroflay;ARGENTEUIL;17.38261543236619
859950;Voisins-le-Bretonneux;ARGENTEUIL;25.51252649284559
859951;Villiers-Saint-Frédéric;ARGENTEUIL;29.728438887578974
859952;La Verrière;ARGENTEUIL;30.27023032071205
859953;Le Mesnil-Saint-Denis;ARGENTEUIL;31.262772600714165
859955;Les Essarts-le-Roi;ARGENTEUIL;36.4076797170843
859956;Saint-Cyr-l'École;ARGENTEUIL;21.13574807362369
859957;Rambouillet;ARGENTEUIL;46.03922586160919
859958;Mantes-la-Jolie;ARGENTEUIL;39.2575741863266
859959;Sartrouville;ARGENTEUIL;6.595363298654213
859960;Conflans-Sainte-Honorine;ARGENTEUIL;12.29573312105433
859961;Le Chesnay;ARGENTEUIL;16.198208286075854
859962;Guyancourt;ARGENTEUIL;23.578824576122383
859963;Élancourt;ARGENTEUIL;29.624224185162294
859964;Chatou;ARGENTEUIL;9.26895260699004
859965;Montigny-le-Bretonneux;ARGENTEUIL;25.05904746208516
859966;Fontenay-le-Fleury;ARGENTEUIL;21.24066038680649
859967;Triel-sur-Seine;ARGENTEUIL;18.265551889045117
859968;Saint-Nom-la-Bretèche;ARGENTEUIL;19.070722326105702
859969;Épône;ARGENTEUIL;31.81821741596597
859970;Porcheville;ARGENTEUIL;34.52656379336796
859972;Montfort-l'Amaury;ARGENTEUIL;37.32682635501494
859973;Jouars-Pontchartrain;ARGENTEUIL;30.115798594136415
859975;Vaux-sur-Seine;ARGENTEUIL;21.75446257115765
859976;Maurecourt;ARGENTEUIL;14.63086181362852
859977;Buchelay;ARGENTEUIL;42.23346388415068
859978;Feucherolles;ARGENTEUIL;21.82524709013375
859979;Houilles;ARGENTEUIL;5.267116776650246
859980;Ecquevilly;ARGENTEUIL;23.771887894544417
859981;Le Pecq;ARGENTEUIL;12.01026021651326
859982;Meulan-en-Yvelines;ARGENTEUIL;25.47866988254636
859983;Chambourcy;ARGENTEUIL;15.93494256083902
859984;Les Mureaux;ARGENTEUIL;25.197673579380357
859986;Trappes;ARGENTEUIL;26.413692654549585
859987;La Celle-Saint-Cloud;ARGENTEUIL;13.812774296792076
859988;Plaisir;ARGENTEUIL;26.335385351325105
859989;Jouy-en-Josas;ARGENTEUIL;21.196682638318
859990;Vélizy-Villacoublay;ARGENTEUIL;19.046267245705454
859992;Bougival;ARGENTEUIL;12.310650477795589
859993;Chevreuse;ARGENTEUIL;30.69633821131435
859994;Chanteloup-les-Vignes;ARGENTEUIL;16.26905339779056
859995;Bonnières-sur-Seine;ARGENTEUIL;49.68816299696738
859996;Carrières-sous-Poissy;ARGENTEUIL;15.635492910340618
859997;Carrières-sur-Seine;ARGENTEUIL;6.408227848112818
859998;Croissy-sur-Seine;ARGENTEUIL;11.381993348220057
859999;Villepreux;ARGENTEUIL;21.818310366684177
